Date;EndTime;artistName;trackName;msPlayed;Language;hours ;minutes
12.10.2022;13:45:00;Hareton Salvanini;Quarto de Hotel;162186;pt;0,045051667;2,7031
12.10.2022;13:47:00;The Weeknd;Stargirl Interlude;111626;en;0,031007222;1,860433333
12.10.2022;13:51:00;Lana Del Rey;Florida Kilos;256040;el;0,071122222;4,267333333
12.10.2022;13:54:00;Sevdaliza;Mad Woman;200930;en;0,055813889;3,348833333
12.10.2022;13:58:00;Mike WiLL Made-It;23;252520;und;0,070144444;4,208666667
12.10.2022;14:01:00;Grafh;Long Way To Go - Remix;183080;en;0,050855556;3,051333333
12.10.2022;14:05:00;Baby Bash;Suga Suga;239026;ja;0,066396111;3,983766667
12.10.2022;14:09:00;Kanye West;Flashing Lights;237506;en;0,065973889;3,958433333
12.10.2022;14:12:00;kazeWIW;#doyalike;183096;kn;0,05086;3,0516
12.10.2022;14:14:00;ImyNoah;I290;121051;en;0,033625278;2,017516667
12.10.2022;14:17:00;YESEO;Honey, Don't Kill My Vibe;176550;en;0,049041667;2,9425
12.10.2022;14:21:00;A$AP Rocky;LVL;220133;en;0,061148056;3,668883333
12.10.2022;14:24:00;Big Sean;Beware;235186;en;0,065329444;3,919766667
12.10.2022;14:26:00;Ice Cube;You Know How We Do It;77307;en;0,021474167;1,28845
12.10.2022;14:32:00;Kanye West;Devil In A New Dress;351946;en;0,097762778;5,865766667
12.10.2022;14:35:00;Gesaffelstein;Lost in the Fire (feat. The Weeknd);202093;en;0,056136944;3,368216667
12.10.2022;14:39:00;The Weeknd;I Was Never There;241066;en;0,066962778;4,017766667
12.10.2022;14:43:00;Ginuwine;So Anxious;276066;en;0,076685;4,6011
12.10.2022;14:47:00;Kali Uchis;fue mejor (feat. SZA);230964;es;0,064156667;3,8494
12.10.2022;14:53:00;Eminem;Superman;350320;en;0,097311111;5,838666667
12.10.2022;14:56:00;Sports;You Are the Right One;172506;en;0,047918333;2,8751
12.10.2022;15:01:00;Dido;Thank You;218360;en;0,060655556;3,639333333
12.10.2022;15:04:00;Hope Tala;All My Girls Like To Fight;232712;en;0,064642222;3,878533333
12.10.2022;15:08:00;Tank;When We;209137;en;0,058093611;3,485616667
13.10.2022;13:37:00;Tank;When We;99967;en;0,027768611;1,666116667
13.10.2022;13:41:00;Dido;Thank You;218360;en;0,060655556;3,639333333
13.10.2022;13:44:00;Hope Tala;All My Girls Like To Fight;232712;en;0,064642222;3,878533333
13.10.2022;13:50:00;Tank;When We;309120;en;0,085866667;5,152
13.10.2022;13:50:00;Ari Abdul;BABYDOLL;54318;en;0,015088333;0,9053
13.10.2022;14:50:00;Ari Abdul;BABYDOLL;1749;en;0,000485833;0,02915
13.10.2022;14:54:00;Ice Cube;You Know How We Do It;232773;en;0,064659167;3,87955
13.10.2022;14:56:00;Hemi Moore;Poison Ivy;170666;en;0,047407222;2,844433333
13.10.2022;15:00:00;Kali Uchis;fue mejor (feat. SZA);230964;es;0,064156667;3,8494
13.10.2022;15:04:00;Hope Tala;All My Girls Like To Fight;232712;en;0,064642222;3,878533333
13.10.2022;15:07:00;Hareton Salvanini;Quarto de Hotel;162186;pt;0,045051667;2,7031
13.10.2022;15:09:00;The Weeknd;Stargirl Interlude;111626;en;0,031007222;1,860433333
13.10.2022;15:13:00;The Weeknd;I Was Never There;241066;en;0,066962778;4,017766667
13.10.2022;15:17:00;Rihanna;Loveeeeeee Song;256320;en;0,0712;4,272
13.10.2022;15:20:00;Pusha T;Sure Thing - Remix;189831;en;0,052730833;3,16385
13.10.2022;15:23:00;Muni Long;Hrs & Hrs;204316;en;0,056754444;3,405266667
13.10.2022;15:26:00;Sports;You Are the Right One;172506;en;0,047918333;2,8751
13.10.2022;15:32:00;Kanye West;Devil In A New Dress;351946;en;0,097762778;5,865766667
13.10.2022;15:34:00;Lana Del Rey;Florida Kilos;149883;el;0,041634167;2,49805
15.10.2022;14:40:00;Lana Del Rey;Florida Kilos;106058;el;0,029460556;1,767633333
15.10.2022;14:46:00;Tank;When We;309120;en;0,085866667;5,152
15.10.2022;14:49:00;Ari Abdul;BABYDOLL;196235;en;0,054509722;3,270583333
15.10.2022;14:52:00;Dido;Thank You;218360;en;0,060655556;3,639333333
15.10.2022;14:57:00;Ginuwine;So Anxious;276066;en;0,076685;4,6011
15.10.2022;15:01:00;Divine;You That I Want;237612;en;0,066003333;3,9602
15.10.2022;15:04:00;YESEO;Honey, Don't Kill My Vibe;176550;en;0,049041667;2,9425
15.10.2022;15:07:00;Sabrina Claudio;Better Version;215117;en;0,059754722;3,585283333
15.10.2022;15:12:00;Cherrie;K?nns som 05';283853;sv;0,078848056;4,730883333
15.10.2022;15:15:00;Jorge Ben Jor;Mas Que Nada / De Manh? - Medley;179506;pt;0,049862778;2,991766667
15.10.2022;15:18:00;Gesaffelstein;Lost in the Fire (feat. The Weeknd);202093;en;0,056136944;3,368216667
15.10.2022;15:21:00;Sevdaliza;Mad Woman;200930;en;0,055813889;3,348833333
15.10.2022;15:27:00;Eminem;Superman;350320;en;0,097311111;5,838666667
15.10.2022;15:29:00;The Weeknd;Stargirl Interlude;111626;en;0,031007222;1,860433333
15.10.2022;15:32:00;hentai boys;Silence / akiaura;149343;en;0,041484167;2,48905
15.10.2022;15:34:00;Ginger Taylor;Yuppie;171954;en;0,047765;2,8659
15.10.2022;15:38:00;Doja Cat;So High;201573;en;0,0559925;3,35955
15.10.2022;15:41:00;Sports;You Are the Right One;172506;en;0,047918333;2,8751
15.10.2022;15:44:00;Pearl;Turnin' Tricks (feat. Alexa Demie);207286;fr;0,057579444;3,454766667
15.10.2022;15:48:00;Kali Uchis;fue mejor (feat. SZA);230964;es;0,064156667;3,8494
15.10.2022;15:49:00;The Neighbourhood;You Get Me So High;1369;en;0,000380278;0,022816667
15.10.2022;15:49:00;Dreamer Isioma;Valentina;60537;en;0,016815833;1,00895
15.10.2022;15:54:00;The Weeknd;I Was Never There;241066;en;0,066962778;4,017766667
15.10.2022;15:55:00;Hareton Salvanini;Prel?dio em Si Bemol Menor;114546;ca;0,031818333;1,9091
15.10.2022;15:57:00;ImyNoah;I290;121051;en;0,033625278;2,017516667
15.10.2022;15:59:00;Tame Impala;Nangs;107533;en;0,029870278;1,792216667
15.10.2022;16:01:00;Dreamer Isioma;Stop Calling The Police On Me;146865;en;0,040795833;2,44775
15.10.2022;16:04:00;Gorillaz;She's My Collar (feat. Kali Uchis);149618;en;0,041560556;2,493633333
16.10.2022;10:11:00;Gorillaz;She's My Collar (feat. Kali Uchis);4245;en;0,001179167;0,07075
16.10.2022;10:14:00;Shakira;She Wolf;188866;en;0,052462778;3,147766667
16.10.2022;10:16:00;Dreamer Isioma;Stop Calling The Police On Me;146865;en;0,040795833;2,44775
16.10.2022;10:18:00;Take Van;In My Head;104571;en;0,0290475;1,74285
16.10.2022;10:22:00;Pearl;Turnin' Tricks (feat. Alexa Demie);213971;fr;0,059436389;3,566183333
16.10.2022;10:24:00;Senite;Medicated;140910;en;0,039141667;2,3485
16.10.2022;15:07:00;FKA twigs;ride the dragon;185;en;5,13889E-05;0,003083333
16.10.2022;15:10:00;FKA twigs;ride the dragon;188773;en;0,052436944;3,146216667
16.10.2022;15:15:00;Nelly Furtado;Say It Right;223080;en;0,061966667;3,718
16.10.2022;15:18:00;Rihanna;Same Ol’ Mistakes;159075;en;0,0441875;2,65125
16.10.2022;15:22:00;Rihanna;Same Ol’ Mistakes;238015;en;0,066115278;3,966916667
16.10.2022;15:26:00;Doja Cat;So High;201573;en;0,0559925;3,35955
16.10.2022;15:29:00;Lady Gaga;Replay;186653;en;0,051848056;3,110883333
16.10.2022;15:32:00;The Neighbourhood;Softcore;206280;en;0,0573;3,438
16.10.2022;15:32:00;Don Toliver;Drugs N Hella Melodies (feat. Kali Uchis);15280;kri;0,004244444;0,254666667
17.10.2022;6:14:00;Eminem;Superman;5804;en;0,001612222;0,096733333
17.10.2022;6:20:00;Eminem;Superman;350320;en;0,097311111;5,838666667
17.10.2022;6:22:00;The Weeknd;Stargirl Interlude;111626;en;0,031007222;1,860433333
17.10.2022;6:25:00;Oliver Tree;Miss You;206000;en;0,057222222;3,433333333
17.10.2022;6:27:00;ImyNoah;I290;121051;en;0,033625278;2,017516667
17.10.2022;6:29:00;Lil Yawh;Sun Down, I'm Up - Sped Up & Pitched;95971;en;0,026658611;1,599516667
17.10.2022;6:31:00;BONES;HDMI;139440;en;0,038733333;2,324
17.10.2022;6:34:00;Lana Del Rey;Summertime Sadness - Sped Up;197353;en;0,054820278;3,289216667
17.10.2022;6:38:00;Kanye West;Flashing Lights;237506;en;0,065973889;3,958433333
17.10.2022;6:41:00;The Neighbourhood;You Get Me So High;153000;en;0,0425;2,55
17.10.2022;6:42:00;Namxlxss;GIVING GIRLS COCAINX;96645;en;0,026845833;1,61075
17.10.2022;6:46:00;The Weeknd;I Was Never There;241066;en;0,066962778;4,017766667
17.10.2022;6:49:00;Mareux;The Perfect Girl;194423;en;0,054006389;3,240383333
17.10.2022;6:54:00;Eminem;The Real Slim Shady;284200;en;0,078944444;4,736666667
17.10.2022;6:56:00;Vierre Cloud;moment;129543;en;0,035984167;2,15905
17.10.2022;7:00:00;The Neighbourhood;Softcore;206280;en;0,0573;3,438
17.10.2022;7:02:00;DJ Fronteo;Super Freaky x Luxurious - Remix;162312;en;0,045086667;2,7052
17.10.2022;7:04:00;Q Money;Better Than Me;132640;en;0,036844444;2,210666667
17.10.2022;7:39:00;Eminem;Without Me;290320;en;0,080644444;4,838666667
17.10.2022;7:41:00;Marc7;Dark Red Sped Up;121719;en;0,033810833;2,02865
17.10.2022;7:44:00;K.Flay;High Enough - Slowed;201432;en;0,055953333;3,3572
17.10.2022;7:45:00;NIGHT;JARGECE307;29290;ar;0,008136111;0,488166667
17.10.2022;7:48:00;Ice Cube;You Know How We Do It;232773;en;0,064659167;3,87955
17.10.2022;7:55:00;Eminem;Stan;404106;en;0,112251667;6,7351
17.10.2022;7:56:00;BONES;AirplaneMode;75428;en;0,020952222;1,257133333
17.10.2022;8:00:00;Lady Gaga;LoveGame;216333;en;0,0600925;3,60555
17.10.2022;8:03:00;Tyga;Ice Cream Man;186672;en;0,051853333;3,1112
17.10.2022;8:06:00;Montell Fish;Hotel;197333;en;0,054814722;3,288883333
17.10.2022;8:13:00;Kendrick Lamar;Money Trees;386906;en;0,107473889;6,448433333
17.10.2022;8:16:00;Jaye Augustine;Woo Sped Up;193875;en;0,053854167;3,23125
17.10.2022;8:18:00;Playboi Carti;Vamp Anthem;124093;en;0,034470278;2,068216667
17.10.2022;8:22:00;Eminem;Mockingbird;250760;en;0,069655556;4,179333333
17.10.2022;8:29:00;Nelly Furtado;Say It Right - Sped Up Remix;194160;en;0,053933333;3,236
17.10.2022;8:32:00;Cassie;Long Way 2 Go;220639;en;0,061288611;3,677316667
17.10.2022;8:36:00;Big Sean;Beware;235186;en;0,065329444;3,919766667
17.10.2022;8:40:00;40 Glocc;Papa's Lil' Soldier;206040;en;0,057233333;3,434
17.10.2022;8:44:00;Rihanna;Woo;235586;en;0,065440556;3,926433333
17.10.2022;8:45:00;framed;uhh;83947;en;0,023318611;1,399116667
17.10.2022;8:46:00;BONES;Ribs;82311;en;0,022864167;1,37185
17.10.2022;8:49:00;Phantogram;Black Out Days - Sped Up;181584;en;0,05044;3,0264
17.10.2022;8:52:00;RJMrLA;Hoes Come Easy;166817;en;0,046338056;2,780283333
17.10.2022;8:57:00;Childish Gambino;Les;317293;fr;0,088136944;5,288216667
17.10.2022;9:02:00;Eminem;My Name Is;268400;en;0,074555556;4,473333333
17.10.2022;9:05:00;kobzx2z;fix me;180001;en;0,050000278;3,000016667
17.10.2022;9:09:00;Kendrick Lamar;Swimming Pools (Drank);247800;en;0,068833333;4,13
17.10.2022;9:13:00;The Weeknd;The Hills - Remix;242453;en;0,067348056;4,040883333
17.10.2022;9:16:00;Playboi Carti;Fell In Luv (feat. Bryson Tiller);206332;en;0,057314444;3,438866667
17.10.2022;9:18:00;Young Slo-Be;I Love You;123427;en;0,034285278;2,057116667
17.10.2022;9:21:00;Ramirez;Na Na Na Na Na (Caught Slippin);153260;kri;0,042572222;2,554333333
17.10.2022;9:22:00;Trippie Redd;The Grinch;91288;en;0,025357778;1,521466667
17.10.2022;9:24:00;$uicideboy$;Coma;137772;pt;0,03827;2,2962
17.10.2022;9:26:00;The Weeknd;Stargirl Interlude;111626;en;0,031007222;1,860433333
17.10.2022;9:32:00;Eminem;Superman;350320;en;0,097311111;5,838666667
17.10.2022;9:33:00;BONES;HDMI;58968;en;0,01638;0,9828
17.10.2022;9:33:00;Kanye West;Flashing Lights;1416;en;0,000393333;0,0236
17.10.2022;9:35:00;ImyNoah;I290;121051;en;0,033625278;2,017516667
17.10.2022;9:37:00;Namxlxss;GIVING GIRLS COCAINX;96645;en;0,026845833;1,61075
17.10.2022;9:41:00;The Weeknd;I Was Never There;241066;en;0,066962778;4,017766667
17.10.2022;9:44:00;The Neighbourhood;You Get Me So High;113815;en;0,031615278;1,896916667
17.10.2022;9:44:00;Mareux;The Perfect Girl;6698;en;0,001860556;0,111633333
17.10.2022;9:44:00;Oliver Tree;Miss You;106;en;2,94444E-05;0,001766667
17.10.2022;17:19:00;Kali Uchis;fue mejor (feat. SZA);3552;es;0,000986667;0,0592
17.10.2022;17:22:00;Pusha T;Sure Thing - Remix;189831;en;0,052730833;3,16385
17.10.2022;17:25:00;Jorge Ben Jor;Mas Que Nada / De Manh? - Medley;179506;pt;0,049862778;2,991766667
17.10.2022;17:28:00;Sports;You Are the Right One;172506;en;0,047918333;2,8751
17.10.2022;17:32:00;Lana Del Rey;Florida Kilos;256040;el;0,071122222;4,267333333
17.10.2022;17:36:00;Rihanna;Loveeeeeee Song;256320;en;0,0712;4,272
17.10.2022;17:40:00;Hope Tala;All My Girls Like To Fight;232712;en;0,064642222;3,878533333
17.10.2022;17:44:00;Gesaffelstein;Lost in the Fire (feat. The Weeknd);202093;en;0,056136944;3,368216667
17.10.2022;17:47:00;Kali Uchis;fue mejor (feat. SZA);230964;es;0,064156667;3,8494
17.10.2022;17:50:00;YESEO;Honey, Don't Kill My Vibe;176550;en;0,049041667;2,9425
17.10.2022;17:54:00;Muni Long;Hrs & Hrs;204316;en;0,056754444;3,405266667
17.10.2022;17:58:00;The Weeknd;I Was Never There;241066;en;0,066962778;4,017766667
17.10.2022;17:59:00;The Weeknd;Stargirl Interlude;111626;en;0,031007222;1,860433333
17.10.2022;18:03:00;Ari Abdul;BABYDOLL;196235;en;0,054509722;3,270583333
17.10.2022;18:07:00;Ginuwine;So Anxious;276066;en;0,076685;4,6011
17.10.2022;18:10:00;Hareton Salvanini;Quarto de Hotel;162186;pt;0,045051667;2,7031
17.10.2022;18:13:00;Sabrina Claudio;Better Version;215117;en;0,059754722;3,585283333
17.10.2022;18:16:00;Hemi Moore;Poison Ivy;170666;en;0,047407222;2,844433333
17.10.2022;18:20:00;Divine;You That I Want;237612;en;0,066003333;3,9602
17.10.2022;18:25:00;Tank;When We;309120;en;0,085866667;5,152
17.10.2022;18:30:00;Eminem;Superman;291826;en;0,081062778;4,863766667
17.10.2022;18:34:00;Ice Cube;You Know How We Do It;232773;en;0,064659167;3,87955
17.10.2022;18:40:00;Kanye West;Devil In A New Dress;351946;en;0,097762778;5,865766667
17.10.2022;18:44:00;Cherrie;K?nns som 05';283853;sv;0,078848056;4,730883333
17.10.2022;18:47:00;Sevdaliza;Mad Woman;153565;en;0,042656944;2,559416667
17.10.2022;18:51:00;Dido;Thank You;218360;en;0,060655556;3,639333333
17.10.2022;18:53:00;Ginger Taylor;Yuppie;171954;en;0,047765;2,8659
17.10.2022;18:56:00;hentai boys;Silence / akiaura;149343;en;0,041484167;2,48905
17.10.2022;18:59:00;Doja Cat;So High;201573;en;0,0559925;3,35955
17.10.2022;19:02:00;The Neighbourhood;You Get Me So High;153000;en;0,0425;2,55
17.10.2022;19:02:00;Hareton Salvanini;Prel?dio em Si Bemol Menor;18051;ca;0,005014167;0,30085
17.10.2022;19:06:00;Alexa Demie;Leopard Limo (Archive LL11);258852;en;0,071903333;4,3142
17.10.2022;19:09:00;CLIP;Sad B!tch;135069;en;0,037519167;2,25115
17.10.2022;19:10:00;Ojerime;Tangerine Dreams;100000;en;0,027777778;1,666666667
17.10.2022;19:13:00;Avalon Lurks;Papi Chulo;199484;es;0,055412222;3,324733333
17.10.2022;19:17:00;Dreamer Isioma;I Don't Wanna Go;193846;en;0,053846111;3,230766667
17.10.2022;19:20:00;okayceci;falling on me;204000;en;0,056666667;3,4
17.10.2022;19:23:00;Senite;Medicated;188630;en;0,052397222;3,143833333
17.10.2022;19:27:00;Amaria;Friendzone;210787;fil;0,058551944;3,513116667
17.10.2022;19:29:00;Dreamer Isioma;Stop Calling The Police On Me;146865;en;0,040795833;2,44775
17.10.2022;19:33:00;Sans Soucis;I'm On;250197;en;0,069499167;4,16995
17.10.2022;19:38:00;Alexa Demie;Girl Like Me;320636;en;0,089065556;5,343933333
17.10.2022;19:40:00;The Weeknd;Stargirl Interlude;111626;en;0,031007222;1,860433333
17.10.2022;19:44:00;Pearl;Turnin' Tricks (feat. Alexa Demie);213971;fr;0,059436389;3,566183333
17.10.2022;19:47:00;FKA twigs;oh my love;225652;en;0,062681111;3,760866667
17.10.2022;19:50:00;Salina Killa;Mile High;144751;en;0,040208611;2,412516667
17.10.2022;19:51:00;Vida;P.A.I.N.;77456;en;0,021515556;1,290933333
17.10.2022;19:52:00;Yaya Bey;you up?;74303;en;0,020639722;1,238383333
17.10.2022;19:56:00;Kari Faux;Mo' Liquor;204923;en;0,056923056;3,415383333
17.10.2022;19:58:00;Andrea Valle;Lovergirl;152727;en;0,042424167;2,54545
17.10.2022;20:00:00;Kitty;Baby Pink;116279;en;0,032299722;1,937983333
17.10.2022;22:49:00;Team Astro;2112;13885;und;0,003856944;0,231416667
17.10.2022;22:51:00;Worldtraveller;Warm Breeze;115416;en;0,03206;1,9236
17.10.2022;22:54:00;Juli?n;Behind The Clouds;148800;en;0,041333333;2,48
17.10.2022;22:56:00;Electricsheep42;ensue?o;118281;ja;0,032855833;1,97135
17.10.2022;22:58:00;B?BBLE;Stray;140307;en;0,038974167;2,33845
17.10.2022;23:00:00;Mujo;Gelato;90423;it;0,0251175;1,50705
17.10.2022;23:02:00;HoK?;Chill Balcony;144115;en;0,040031944;2,401916667
17.10.2022;23:04:00;milligon;Celebrate;129333;en;0,035925833;2,15555
17.10.2022;23:06:00;Monocloud;Green Tea;130000;en;0,036111111;2,166666667
17.10.2022;23:09:00;Lamar Azul;FlowState;157524;en;0,043756667;2,6254
17.10.2022;23:10:00;Howtodie;Haunted Chill;85063;en;0,023628611;1,417716667
17.10.2022;23:13:00;Gemp;Trees Should Be Purple;161539;en;0,044871944;2,692316667
17.10.2022;23:15:00;Sineg;Midnight Stroll;112363;en;0,031211944;1,872716667
17.10.2022;23:18:00;Sam Cross;Horizon;138461;en;0,038461389;2,307683333
17.10.2022;23:20:00;Soulone Beats;Sunset;26713;en;0,007420278;0,445216667
17.10.2022;23:20:00;Socrab;Night Ride;146000;en;0,040555556;2,433333333
19.10.2022;19:46:00;Soulone Beats;Sunset;7662;en;0,002128333;0,1277
19.10.2022;19:50:00;Lana Del Rey;Summertime Sadness - Sped Up;197353;en;0,054820278;3,289216667
19.10.2022;19:53:00;The Neighbourhood;Devil's Advocate;186306;en;0,051751667;3,1051
19.10.2022;19:56:00;MeLoveMeAlot;Deal Me;202909;en;0,056363611;3,381816667
19.10.2022;19:59:00;Doja Cat;So High;201573;en;0,0559925;3,35955
19.10.2022;20:03:00;The Weeknd;I Was Never There;241066;en;0,066962778;4,017766667
19.10.2022;20:07:00;Rihanna;Woo;235586;en;0,065440556;3,926433333
19.10.2022;20:11:00;?ngie;Sad Sex;205090;en;0,056969444;3,418166667
19.10.2022;20:14:00;Alexis Munroe;Pixie Hollow and Purgatory;186965;en;0,051934722;3,116083333
19.10.2022;20:17:00;The Neighbourhood;Softcore;206280;en;0,0573;3,438
19.10.2022;20:22:00;Lana Del Rey;Dealer;274293;en;0,0761925;4,57155
19.10.2022;20:25:00;Doja Cat;Addiction;208480;en;0,057911111;3,474666667
19.10.2022;20:29:00;Magdalena Bay;Killshot;236363;en;0,065656389;3,939383333
19.10.2022;20:32:00;Labyrinth Ear;Navy Light;187506;en;0,052085;3,1251
19.10.2022;20:35:00;K.Flay;High Enough - Slowed;201432;en;0,055953333;3,3572
19.10.2022;20:39:00;Char;Operator;207734;en;0,057703889;3,462233333
19.10.2022;20:41:00;The Neighbourhood;You Get Me So High;153000;en;0,0425;2,55
19.10.2022;20:47:00;Lana Del Rey;Brooklyn Baby;351640;en;0,097677778;5,860666667
19.10.2022;20:51:00;Rihanna;Sex With Me;44553;en;0,012375833;0,74255
19.10.2022;20:51:00;Doja Cat;Streets;226986;en;0,063051667;3,7831
20.10.2022;13:22:00;Kendrick Lamar;PRIDE.;275253;en;0,076459167;4,58755
20.10.2022;13:25:00;N.W.A.;A Bitch Iz A Bitch;190600;en;0,052944444;3,176666667
20.10.2022;13:27:00;The Weeknd;Stargirl Interlude;111626;en;0,031007222;1,860433333
20.10.2022;13:30:00;Salina Killa;Mile High;144751;en;0,040208611;2,412516667
20.10.2022;13:32:00;CLIP;Sad B!tch;135069;en;0,037519167;2,25115
20.10.2022;13:35:00;Gorillaz;She's My Collar (feat. Kali Uchis);209560;en;0,058211111;3,492666667
20.10.2022;13:38:00;Ramirez;Na Na Na Na Na (Caught Slippin);153260;kri;0,042572222;2,554333333
20.10.2022;13:42:00;Kanye West;Flashing Lights;237506;en;0,065973889;3,958433333
20.10.2022;13:43:00;Childish Gambino;Les;58340;fr;0,016205556;0,972333333
23.10.2022;9:38:00;50 Cent;In Da Club;1253;ro;0,000348056;0,020883333
23.10.2022;9:38:00;Rihanna;Umbrella;2136;en;0,000593333;0,0356
23.10.2022;9:42:00;Beyonc?;Baby Boy (feat. Sean Paul);244826;en;0,068007222;4,080433333
23.10.2022;9:46:00;Florence + The Machine;Cosmic Love;255906;en;0,071085;4,2651
23.10.2022;9:50:00;Katy Perry;Hot N Cold;220226;en;0,061173889;3,670433333
23.10.2022;9:55:00;Estelle;American Boy;284733;en;0,0790925;4,74555
23.10.2022;9:58:00;Katy Perry;Last Friday Night (T.G.I.F.);230746;en;0,064096111;3,845766667
23.10.2022;10:01:00;Junior Senior;Move Your Feet;181826;en;0,050507222;3,030433333
23.10.2022;10:08:00;Outkast;Roses;369573;en;0,102659167;6,15955
23.10.2022;10:13:00;Busta Rhymes;I Know What You Want (feat. Flipmode Squad);311375;en;0,086493056;5,189583333
23.10.2022;10:16:00;Kanye West;Gold Digger;207626;en;0,057673889;3,460433333
23.10.2022;10:21:00;Peter Bjorn and John;Young Folks;276693;en;0,076859167;4,61155
23.10.2022;10:25:00;Lady Gaga;Poker Face;237200;en;0,065888889;3,953333333
23.10.2022;10:28:00;P!nk;Stupid Girls;197173;en;0,054770278;3,286216667
23.10.2022;10:31:00;Kings of Leon;Sex on Fire;203346;en;0,056485;3,3891
23.10.2022;10:34:00;Kelis;Milkshake;182626;en;0,050729444;3,043766667
23.10.2022;10:38:00;Britney Spears;Gimme More;251240;en;0,069788889;4,187333333
23.10.2022;10:42:00;Beyonc?;Beautiful Liar;199853;en;0,055514722;3,330883333
23.10.2022;10:45:00;Usher;My Boo;223440;en;0,062066667;3,724
23.10.2022;10:49:00;Rihanna;Disturbia;238626;en;0,066285;3,9771
23.10.2022;10:53:00;Stromae;Alors on danse - Radio Edit;206066;fr;0,057240556;3,434433333
23.10.2022;10:55:00;Rihanna;Umbrella;151558;en;0,042099444;2,525966667
23.10.2022;16:22:00;Rihanna;Umbrella;1280;en;0,000355556;0,021333333
23.10.2022;16:22:00;Yeah Yeah Yeahs;Heads Will Roll;21834;en;0,006065;0,3639
23.10.2022;16:25:00;Shakira;She Wolf;188866;en;0,052462778;3,147766667
23.10.2022;16:27:00;Dreamer Isioma;Stop Calling The Police On Me;146865;en;0,040795833;2,44775
